codigo,producto,familia,cantidad,coste,venta,margen_coste,margen_venta,beneficio,familia_legible,cluster,categoria_promocion
600346,ROSCO VIENTO                                      ,AQ JF,-0.03412201785636466,-0.029559973320575708,-0.02916879114835821,0.38039614017267603,0.275570272259014,-0.028308577931755455,otros,0,Estable 🟡
020564,NECTAR JUVER ,AQ J3,-0.032702549596033983,-0.030354496468047856,-0.02959449376507665,0.317088857688136,0.240749783765324,-0.027926403328595025,otros,0,Estable 🟡
203067,PAN BIMBO ,AQ JG,-0.025250341229297965,-0.005791847148072218,-0.008906983910317226,0.2264574816779,0.184643564951054,-0.015729026643217434,panadería y repostería,0,Estable 🟡
8000651,GARBANZO ,AQ JU,-0.029508746010289976,-0.028188337811858154,-0.025907799949777877,0.623275768437059,0.383961727610318,-0.02090971243685686,grano y básicos,0,Estable 🟡
026532,MAIZ GOURMET ,AQ JM,-0.03518661905161266,-0.03680130259711151,-0.03663768898142463,0.549821109123434,0.354764240780285,-0.036275046709707805,otros,0,Estable 🟡
038206,DEO.MICADERM ,A3 BM,-0.03518661905161266,-0.03346661064749104,-0.03279544997924797,0.369382365885862,0.269743772877421,-0.031321576340726395,otros,0,Estable 🟡
218957,VELITAS VAHINE ,AQ JC,-0.03767068850719133,-0.03745631717791896,-0.03732809130212825,0.378947756788666,0.2748093645484949,-0.03704287814475905,otros,0,Estable 🟡
006619,COCACOLA ,AQ J2,-0.022056537643553958,0.012074390971998084,0.011111954527160036,0.180183464405801,0.152674113678181,0.009002632357203097,bebidas sin alcohol,0,Estable 🟡
071034,HARINA GALLO ,AQ JK,-0.036960954377026,-0.03660654704820638,-0.036711368280472056,0.327226463104326,0.246549079754601,-0.03693667016848212,panadería y repostería,0,Estable 🟡
028176,BEB.ESP.,AQ J7,-0.03767068850719133,-0.03531082645753144,-0.03504676189458586,0.30458970792767703,0.233475479744136,-0.03446428776990441,otros,0,Estable 🟡
009407,MAQUINILLA ,A3 BK,-0.03234768253095132,-0.03238154401787675,-0.03080883776789527,0.5259518890200701,0.344671344361862,-0.027360541159906465,otros,0,Estable 🟡
005007,PAPEL ,A3 BG,-0.014604329276817936,0.055099468867876054,0.04740583146533446,0.10418808855153801,0.0943571929744419,0.03054892262649832,otros,0,Estable 🟡
207498,TRUFA LACASA ,AQ JP,-0.03767068850719133,-0.035386343915270166,-0.035865420772890545,0.0844285714285715,0.0778553550256883,-0.03691055345300419,otros,0,Estable 🟡
057504,Y.GERVAIS ,A0 LB,-0.03518661905161266,-0.035974585165024435,-0.03598276187878089,0.36084169453734705,0.265160669301821,-0.035996468411276517,otros,0,Estable 🟡
042428,PAN BIMBO ,AQ JG,-0.03767068850719133,-0.03737285051410248,-0.03746453444851237,0.130869130869131,0.115724381625442,-0.037660973744403484,panadería y repostería,0,Estable 🟡
222224,CHIPS F.RAVICH ,AQ JL,-0.03660608731194333,-0.03655559263724794,-0.03650670356089589,0.344079999641575,0.255996666666665,-0.03639535771234282,otros,0,Estable 🟡
013158,ACEITUNA ,AQ JV,-0.033057416661116654,-0.03131635040345686,-0.03184034795455917,0.218097447795823,0.179047619047619,-0.03298434055948817,otros,0,Estable 🟡
219196,SNACK JUMPERS ,AQ JL,-0.03234768253095132,-0.03199998212614425,-0.03216235378002568,0.283774601686975,0.221047060219196,-0.03251423968088536,dulces y snacks,0,Estable 🟡
216376,COLACAO 0% ,AQ I7,-0.033057416661116654,-0.01862146829727356,-0.02133968340883773,0.138321194868572,0.1215133263723,-0.027290896585298645,bebidas sin alcohol,0,Estable 🟡
008315,TOMATE ,AQ JA,-0.028444144815041976,-0.02587114424019101,-0.02613429557277551,0.293197978492095,0.226723195804847,-0.026707623272958128,frutas y verduras,0,Estable 🟡
220256,FLAN GOURMET ,AQ JC,-0.03767068850719133,-0.03781880097506484,-0.03776198050762974,0.44628099173553404,0.308571428571427,-0.037633115914560346,otros,0,Estable 🟡
016934,CANELA ,AQ JB,-0.033057416661116654,-0.033875994760495694,-0.033805129262490415,0.33829966329966704,0.252783193911569,-0.03364596401826249,otros,0,Estable 🟡
030289,CERVEZA ,AQ J4,0.07091863340810496,0.027968828524479936,0.03278731276174045,0.291102093928799,0.225467912489384,0.04333740763885981,bebidas alcohólicas,0,Estable 🟡
056549,AGUJA ORBE ,AQ JQ,-0.03518661905161266,-0.03327185509858591,-0.03270812636556214,0.47001180637544104,0.319733354750622,-0.031469571061768016,otros,0,Estable 🟡
216326,SALMON ARTIQ ,A0 K4,-0.03483175198652999,-0.022178738017071323,-0.018962843798826456,0.588267462092966,0.370383122574183,-0.011916856740621718,pescados y mariscos,0,Estable 🟡
034322,GALL.GULLON ,AQ JD,-0.0248954741642153,-0.018450560366601712,-0.01694075636941388,0.423791024536843,0.297649737379614,-0.013631854390339364,otros,0,Estable 🟡
217889,LECHE ,AQ JW,0.04359386939673956,0.046077119969618045,0.02431692223421462,0.050296862978500695,0.0478882349851693,-0.02334727254813069,lácteos,0,Estable 🟡
011237,PIÑA DEL MONTE ,AQ JS,-0.03731582144210867,-0.035155816939015115,-0.03558434789133927,0.125065963060686,0.111163227016886,-0.036518802720835186,otros,0,Estable 🟡
219791,MERMELADA ,AQ JS,-0.03483175198652999,-0.0309069662904522,-0.03208594561805058,0.10465741155396399,0.0947419629464475,-0.0346645159219019,otros,0,Estable 🟡
029297,ZUMO D.SIMON ,AQ J3,-0.035541486116695324,-0.03310492177095294,-0.03346402139653013,0.223712002283432,0.182814258474206,-0.034246648474254966,bebidas sin alcohol,0,Estable 🟡
214364,CEREAL ,AQ JE,-0.03483175198652999,-0.03236564560572123,-0.03224967739371152,0.34504358655043604,0.256529669373281,-0.03199190537132669,otros,0,Estable 🟡
600639,FRIJOLES ROJOS ,AQ JJ,-0.032702549596033983,-0.02892761397708987,-0.02954810309530605,0.231636363636363,0.188072040153528,-0.03090370889307946,otros,0,Estable 🟡
039776,AGUA FONTER ,AQ J1,-0.029508746010289976,-0.031395842464234464,-0.030612359637102144,0.47215642338881997,0.320724357743142,-0.028892721801278567,bebidas sin alcohol,0,Estable 🟡
220352,QUITAESMALTE ,A3 BJ,-0.032702549596033983,-0.033339423350246866,-0.03364139748682948,0.12226711560044799,0.1089465367922069,-0.034298881905210826,otros,0,Estable 🟡
209990,PILA DURACELL ,A3 LK,-0.03767068850719133,-0.037393518449904656,-0.03705520500936002,0.691282051282051,0.4087325651910249,-0.03630986899701172,otros,0,Estable 🟡
025886,CHICLE ORBIT ,AQ I9,-0.020282202318140617,-0.021173163448234635,-0.022957899124953326,0.18323837060974402,0.154861754960937,-0.026864323565825726,otros,0,Estable 🟡
094228,MEZCLA 4 ,AEAI,-0.03767068850719133,-0.03791021684495908,-0.03795572977549518,0.0615384615384614,0.0579710144927535,-0.03805098336220729,otros,0,Estable 🟡
209955,HUMMUS ,A0 KH,-0.03767068850719133,-0.03771943589909283,-0.037674656893943906,0.384070796460177,0.277493606138108,-0.037572176911778506,otros,0,Estable 🟡
087838,TOALL.,A3 BI,-0.03412201785636466,-0.03505645186304311,-0.03379148494785201,0.683147039886853,0.405874842600072,-0.031016881326817174,otros,0,Estable 🟡
006249,* FANTA LIMON ,AQ J2,-0.013184861016487266,-0.003502078337373347,-0.004136931512728587,0.18075570278255199,0.153084759494776,-0.005526967020353966,bebidas sin alcohol,0,Estable 🟡
006185,SUAVIZ.MICAL ,A3 A7,-0.03660608731194333,-0.03587522008905243,-0.035360581131269324,0.460810404342783,0.315448468174144,-0.034229237330603006,otros,0,Estable 🟡
024977,AGUA GOURMET ,AQ J1,0.16424867152484657,0.023000574725879706,0.03175034484922118,0.512956465237164,0.339042449021661,0.05091125512746056,bebidas sin alcohol,0,Estable 🟡
013790,COCTEL ,AQ JV,-0.03447688492144733,-0.03286247098558125,-0.033054691957377785,0.270037453183521,0.212621645532291,-0.033471852581742935,otros,0,Estable 🟡
037136,COMIDA PERRO ,AQ JN,-0.03412201785636466,-0.023148541158558085,-0.01869268636898591,0.7147489715894061,0.416824260245453,-0.008930845604311316,mascotas,0,Estable 🟡
058004,GALL.PRINCIPE ,AQ JD,-0.032702549596033983,-0.027548426722598447,-0.028361047721764256,0.21980470876428998,0.1801966390070429,-0.030137618572393405,otros,0,Estable 🟡
600777,PEREJIL DUCROS ,AQ JB,-0.036960954377026,-0.03681759846957092,-0.03646577061698065,0.64508277835727,0.392127853287377,-0.03569090284018469,otros,0,Estable 🟡
600561,BURGER TRUFA ,AQ JG,-0.03767068850719133,-0.03763199463223747,-0.03757096010269198,0.414141414141415,0.292857142857143,-0.03743288776256286,otros,0,Estable 🟡
217355,Y.DANONE ,A0 LB,-0.020637069383223287,-0.013778096526154946,-0.018220593082496874,0.113675946286292,0.102072731897784,-0.027948863703906045,otros,0,Estable 🟡
218674,QUESO ,AD AZ,-0.017443265797479277,-0.003780300550094961,-0.003891333849237183,0.41240175681923297,0.291986153959461,-0.004134075528197511,lácteos,0,Estable 🟡
601076,CONGUITOS ,AQ I7,-0.030928214270620646,-0.036101772462268596,-0.03541515838982297,0.748251748251749,0.428,-0.033907131173041824,otros,0,Estable 🟡
209878,PAÑAL DODOT ,A3 CL,-0.03731582144210867,-0.028557975894474008,-0.02816184072804345,0.250277191039653,0.2001773629346449,-0.027290896585298645,otros,0,Estable 🟡
017588,B.BASURA MICAL ,A3 BF,-0.0248954741642153,-0.019050725425472616,-0.014012686448010785,0.519308087489907,0.341805649404441,-0.00297623447534245,otros,0,Estable 🟡
017050,CARAMELO ,AQ I9,-0.033057416661116654,-0.034496032834561006,-0.03375055200393678,0.5834809130263691,0.368479915499084,-0.03211378337689038,dulces y snacks,0,Estable 🟡
600427,TOMATE PERA ,AEAI,-0.030002011230754886,-0.021048042944570685,-0.022286598844743485,0.226426841426794,0.184623194615812,-0.02499680429771696,frutas y verduras,0,Estable 🟡
055182,PATE ,AQ JT,-0.03199281546586865,-0.031507131349323106,-0.031425560789551464,0.335267954003038,0.251086647438762,-0.031243226194292595,otros,0,Estable 🟡
061963,AZUCAR ,AQ I8,-0.035896353181777994,-0.03318441383173055,-0.033739636552226046,0.169965202261854,0.145273724323823,-0.03495179979215917,otros,0,Estable 🟡
205547,ATUN GOURMET ,AQ JQ,-0.016378664602231273,0.006776245121170803,0.006431954606184911,0.313356593883654,0.238592165557295,0.00567710391967955,pescados y mariscos,0,Estable 🟡
094568,CHAMPU ,A3 BH,-0.035896353181777994,-0.034758356635127094,-0.033772382907358234,0.543311371823768,0.352042615471513,-0.03160886021098367,higiene personal,0,Estable 🟡
062504,AZUCAR ,AQ I8,-0.028444144815041976,-0.02148715708830617,-0.02200825482611989,0.280815300972556,0.2192473034631349,-0.023147044396133173,otros,0,Estable 🟡
003407,PIZZA ,A0 K8,-0.036960954377026,-0.03500875662657655,-0.03463197472957815,0.47169811320754695,0.320512820512821,-0.03380266431113009,otros,0,Estable 🟡
070025,CHIPS F.RAVICH ,AQ JL,-0.033057416661116654,-0.032258251831610685,-0.03178577069600553,0.42444743055360395,0.29797339055794,-0.030747182711648377,otros,0,Estable 🟡
010671,ENSALADA ,AQ JU,-0.021701670578471288,-0.007591944864381051,-0.008803287119065301,0.270478475119058,0.212894968640623,-0.011455461433844908,condimentos,0,Estable 🟡
016932,COMINO ,AQ JB,-0.03767068850719133,-0.03790226763888132,-0.037835659806677156,0.532835820895522,0.34761441090555,-0.03768534934551622,otros,0,Estable 🟡
057407,MARGARINA ,A0 AF,-0.018152999927644613,-0.008577646418023378,-0.010860849766537716,0.22072409793027797,0.180814074453443,-0.015860480777789527,otros,0,Estable 🟡
020167,PROTEG.SLIP ,A3 BS,-0.030928214270620646,-0.030330648849814575,-0.030230318827226623,0.413863317210173,0.292718052850261,-0.030007034995003738,otros,0,Estable 🟡
059113,NOODLES ,AQ JK,-0.03483175198652999,-0.033872020157456814,-0.03409165986989706,0.248843663274746,0.199259259259259,-0.03456875463181614,otros,0,Estable 🟡
600948,SACACORCHO ,A3 FK,-0.036960954377026,-0.03518761376332616,-0.03486938580428651,0.32237134986225896,0.243782769413325,-0.03416829832782116,otros,0,Estable 🟡
221214,CUCHILLO KFK ,A3 4O,-0.03660608731194333,-0.02815256638450823,-0.028331030229559746,0.17935524071887698,0.152079063649686,-0.02871861036475901,otros,0,Estable 🟡
044855,* CALDO ,AQ JK,-0.025960075359463302,-0.016288376313450894,-0.018190575590292368,0.207373462141855,0.17175585570183,-0.022354837359969185,otros,0,Estable 🟡
039506,COLINES ,AQ JG,-0.023476005903884628,-0.027552401325637323,-0.025836849513658142,0.554445180427959,0.356683649837888,-0.0220762590615379,otros,0,Estable 🟡
204701,COCACOLA LATA ,AQ J2,-0.03767068850719133,-0.037087474015910886,-0.03687510005613299,0.412858531842489,0.292215053763441,-0.03640563028709747,bebidas sin alcohol,0,Estable 🟡
046235,CALDO ,AQ JK,0.0003000874566541058,0.03304042200209104,0.027872630628984645,0.2276005195965,0.1854027559969669,0.016550363130325898,otros,0,Estable 🟡
223539,QUESO ,AD AZ,0.024785914947358174,0.019570492303326113,0.009832117814077043,0.18202021699646997,0.1539907815273969,-0.011498989292974795,lácteos,0,Estable 🟡
003762,BODY MILK ,A3 BM,-0.03767068850719133,-0.03691656608523903,-0.03689147323369909,0.20412698412698402,0.169522805167414,-0.03683220330657039,otros,0,Estable 🟡
023130,GALL.CHIPS ,AQ JD,-0.007861855040247251,0.015850263858934257,0.009919441427762875,0.17824228600477698,0.151278126852132,-0.0030719957654282122,otros,0,Estable 🟡
203522,PICO GOURMET ,AQ JG,-0.012829993951404597,-0.01977410317854881,-0.01638952605802206,0.592713250448772,0.372140591083653,-0.008974373463441208,otros,0,Estable 🟡
063469,GUISANTE ,AQ JR,-0.036251220246860665,-0.03504850265696535,-0.0352104936702468,0.245049218297624,0.196818900567388,-0.03556118981997762,otros,0,Estable 🟡
600519,MEXIFOODS ,AQ JB,-0.036960954377026,-0.035795728028274826,-0.0356880446825912,0.37035175879397003,0.27026035936927,-0.035448017386239906,otros,0,Estable 🟡
023279,GALL.OREO ,AQ JD,-0.02773441068487664,-0.014464033518604888,-0.013611543597641489,0.37026858118407396,0.270216062944476,-0.011742745304102164,otros,0,Estable 🟡
218569,BEBIDA ,AQ JW,-0.029508746010289976,-0.03174560753165592,-0.03260988730016558,0.141134113411341,0.123678813693012,-0.034499110057208314,otros,0,Estable 🟡
218981,VELITA VAHINE ,AQ JC,-0.03483175198652999,-0.03525677185620267,-0.03458285519687987,0.47188661238248203,0.320599839969098,-0.033102736336321464,otros,0,Estable 🟡
600024,SOLOMILLO DE ,ACKD,-0.024902216638451866,0.07331674392834024,0.05647111411109503,0.12373997556650201,0.110114419934311,0.019567540213773358,otros,0,Estable 🟡
026573,CARAMELO ,AQ I9,-0.020282202318140617,-0.022683512603009104,-0.024486062364455406,0.16778514093709201,0.143678092018239,-0.02843132649450175,dulces y snacks,0,Estable 🟡
060538,AMBIENT.A.WICK ,A3 BD,-0.03731582144210867,-0.03542608994565896,-0.035196849355608385,0.293623188405797,0.226977369482411,-0.034690632637379835,otros,0,Estable 🟡
600224,eau n 35                                          ,A3 BO,-0.035896353181777994,-0.024797206499085584,-0.020149899172368254,0.61991823483141,0.3826848920531639,-0.009968549765967883,otros,0,Estable 🟡
083216,SIROPE MONTEY ,AQ JC,-0.033412283726199324,-0.03222653449936042,-0.031935858157028055,0.383460018242627,0.277174629686607,-0.03129545962524847,otros,0,Estable 🟡
014425,* ATUN CALVO ,AQ JQ,-0.03731582144210867,-0.03599843278325771,-0.035966388701214796,0.32857142857142796,0.247311827956989,-0.035892001549364776,pescados y mariscos,0,Estable 🟡
032794,PASTA GOURMET ,AQ JH,-0.018152999927644613,-0.024468109367466306,-0.025048208127557956,0.282796634754859,0.220453209100366,-0.02631587254078912,grano y básicos,0,Estable 🟡
219298,B.BASURA ,A3 BF,-0.03731582144210867,-0.03599843278325771,-0.03542061611567834,0.5106106015196921,0.338016032064128,-0.0341508871841692,otros,0,Estable 🟡
215676,BOLSA RAFIA ,C4 3L,-0.03447688492144733,-0.03812882001209749,-0.03541515838982297,81.6133884297521,0.98789542447045,-0.02946728954179311,otros,2,Candidato a Promoción 🔴
600630,TOTAS PATATAS ,AQ JL,-0.03767068850719133,-0.03788239462368692,-0.037871135024737025,0.2625,0.207920792079208,-0.03784204963838382,frutas y verduras,0,Estable 🟡
013170,ACEITUNA ,AQ JV,-0.035896353181777994,-0.03442448997986116,-0.034574668608096826,0.262420382165605,0.207870837537841,-0.0348995663612033,otros,0,Estable 🟡
220360,GALL.GOURMET ,AQ JD,-0.027024676554711302,-0.03017961393433713,-0.02916606228543053,0.488507462686566,0.328186102476687,-0.02694267371225953,otros,0,Estable 🟡
025258,VINO D.SIMON ,AQ J5,-0.010345924495825923,-0.0031642370790685337,-0.0030235554382342174,0.207848096039306,0.172081321087368,-0.0027150673205631162,bebidas alcohólicas,0,Estable 🟡
049468,ACTIMEL ,A0 LB,-0.03483175198652999,-0.028243465556007423,-0.028835869871180975,0.24959453452563501,0.199740417895142,-0.030130044724904805,otros,0,Estable 🟡
034392,PATATA ,AQ JL,-0.029863613075372646,-0.031232883739640373,-0.028764919435061233,0.790435009116959,0.441476515535072,-0.023355978119956648,frutas y verduras,0,Estable 🟡
088538,VINO ,AQ J5,-0.03767068850719133,-0.03655885181173982,-0.0365203478755343,0.214074074074074,0.176327028676022,-0.036431747002575406,bebidas alcohólicas,0,Estable 🟡
221568,SET 6 ,A3 4O,-0.03447688492144733,-0.009948884466437002,-0.010882680669959201,0.162844837620767,0.140040040040041,-0.012926703072435151,otros,0,Estable 🟡
056033,GALL.CUETARA ,AQ JD,-0.02915387894520731,-0.030004731400626403,-0.029957432534458393,0.327852527219615,0.246904321450594,-0.029850334702136137,otros,0,Estable 🟡
013230,ACEITUNA ,AQ JV,-0.036960954377026,-0.03674963275760607,-0.03651489014967893,0.520218996689586,0.342200036851539,-0.035996468411276517,otros,0,Estable 🟡
082744,LICOR RUAVIEJA ,AQ J7,-0.03767068850719133,-0.03495311218403222,-0.03473567152083008,0.275896168108776,0.216237163340438,-0.03425535404608094,bebidas alcohólicas,0,Estable 🟡
203872,PASTA GALLO ,AQ JH,-0.03767068850719133,-0.03754852796842098,-0.03755731578805356,0.312820512820513,0.23828125,-0.037572176911778506,grano y básicos,0,Estable 🟡
218452,TURRON ,AQ JP,-0.03731582144210867,-0.03550558200643657,-0.03705247614643234,-0.457313432835821,-0.8426842684268431,-0.04043631004252523,bebidas alcohólicas,0,Estable 🟡
049582,Y.DANONE ,A0 LB,-0.033412283726199324,-0.030190583838724434,-0.031720277985741153,0.0947907038060688,0.0865834021758921,-0.03506706156313511,otros,0,Estable 🟡
008352,TOMATE ,AQ JR,-0.028444144815041976,-0.03141571547942887,-0.031881280898474404,0.228134196586228,0.185756733441963,-0.03289728484122839,frutas y verduras,0,Estable 🟡
600999,LIMONADA LIGHT ,AQ J2,-0.029508746010289976,-0.034925289962760064,-0.033559531598999014,0.8712009803921571,0.465583862728404,-0.03056419159186632,otros,0,Estable 🟡
030666,CERVEZA TOP ,AQ J4,0.21180085824592404,0.034026123555733326,0.036662298119049294,0.24714411031902198,0.1981680451153329,0.04243202816895811,bebidas alcohólicas,0,Estable 🟡
8000031,LECHE ,AQ JW,0.1539575266374492,0.1609232747780609,0.12694399921849012,0.17755669297263602,0.150783986904622,0.05250437477161451,lácteos,0,Estable 🟡
030315,PEPSI PET 1L                                      ,AQ J2,-0.030928214270620646,-0.03327980430466367,-0.032686295462140684,0.34374252502855596,0.255809813729942,-0.03138251534350824,otros,0,Estable 🟡
212163,CEBOLLITA ,AQ JV,-0.03518661905161266,-0.03594278834071339,-0.03552431290693026,0.558522727272727,0.35836675173168,-0.034603576919120055,panadería y repostería,0,Estable 🟡
600058,VAPER BECO ,A3 ME,-0.03767068850719133,-0.0366621914907507,-0.03650670356089589,0.30844327176781,0.235733010687639,-0.03616187427597009,otros,0,Estable 🟡
213219,COMIDA GATO ,AQ JN,-0.03163794840078598,-0.024249506200327894,-0.023590995324175617,0.38451015004413003,0.27772288273356,-0.022145903636145728,mascotas,0,Estable 🟡
049008,LECHE PRIMER ,AQ JW,0.13869824283889448,0.13424573918109753,0.09642985396114676,0.105768299797667,0.0956514125219728,0.013590468709492551,lácteos,0,Estable 🟡
023014,GALL.CUETARA ,AQ JD,-0.033057416661116654,-0.02474235697714904,-0.021907286897795645,0.601396738252865,0.375545125006932,-0.015695074913096123,otros,0,Estable 🟡
600952,MAIZ MOTE GOYA ,AQ JM,-0.036960954377026,-0.03518761376332616,-0.035360581131269324,0.236363636363636,0.191176470588235,-0.035735301256497175,otros,0,Estable 🟡
8000641,ALUBIA CIDACOS ,AQ JU,-0.03518661905161266,-0.03496106139010999,-0.034361817299737606,0.561315759828772,0.359514567309774,-0.03304527956227001,otros,0,Estable 🟡
069999,NATA GOURMET ,A0 AG,0.05423988134921959,0.018668257413500308,0.01152128396631238,0.156955499046408,0.135662520447653,-0.004134075528197511,lácteos,0,Estable 🟡
600324,KETCHUP ,AQ JA,-0.0248954741642153,-0.019825773018054254,-0.01845527529427755,0.42142026987097403,0.296478303288321,-0.015451318901968734,otros,0,Estable 🟡
071895,CHORIZO/SALCHI,AD KV,-0.0138945951466526,-0.0016817101455662245,-0.007526179268909988,0.111111111111111,0.1,-0.02032643912451634,carnes,0,Estable 🟡
028498,RON ,AQ J7,-0.035896353181777994,-0.011244605057111943,-0.011963310389321389,0.170504871567759,0.145667801740447,-0.013536093100253608,bebidas alcohólicas,0,Estable 🟡
218968,VELITA VAHINE ,AQ JC,-0.035896353181777994,-0.03607236039978089,-0.03576991057042167,0.363241474628385,0.266454242618611,-0.03510327674193118,otros,0,Estable 🟡
216606,RUFFLES JAMON ,AQ JL,-0.030218480140455313,-0.033350552238755736,-0.03364139748682948,0.237749546279492,0.19208211143695,-0.03427450630409809,carnes,0,Estable 🟡
032106,SOPA G.BLANCA ,AQ JK,-0.03376715079128199,-0.03511607090862631,-0.035281444106366536,0.24160748106060598,0.194592481719118,-0.03563953996641142,otros,0,Estable 🟡
076321,TEXICOS ,AQ JL,-0.02631494242454597,-0.025469629841203337,-0.024636149825477932,0.408692277356635,0.290121756132242,-0.02280770120635656,otros,0,Estable 🟡
600288,30 ML EDP ,,-0.03767068850719133,-0.03738238956139579,-0.03718891929281645,0.462367029055142,0.316177142857142,-0.03676081761759737,otros,0,Estable 🟡
010665,LICOR RUAVIEJA ,AQ J7,-0.03731582144210867,-0.032214610690243776,-0.03263171820358703,0.114419225634179,0.102671618545585,-0.033541497156350755,bebidas alcohólicas,0,Estable 🟡
600233,EAU DE PARFUM ,A3 BO,-0.036251220246860665,-0.026625126436666577,-0.023148919529891086,0.563679161391644,0.360482620290201,-0.015532280719950333,otros,0,Estable 🟡
061017,BISCOTE ,AQ JG,-0.03767068850719133,-0.037266331152660495,-0.03723803882551474,0.329515418502203,0.247846255798542,-0.03717172060778353,otros,0,Estable 🟡
094241,CEBOLLA ,AEAI,-0.017437587924437954,-0.02111632662477865,-0.015079671852734563,0.9279716856809379,0.4813201835758229,-0.0018558273813391053,panadería y repostería,0,Estable 🟡
216445,SALSA YBARRA ,AQ JA,-0.035896353181777994,-0.03393958840911778,-0.03413259281381229,0.255827067669173,0.203712019158809,-0.03455134348816418,condimentos,0,Estable 🟡
600613,MORTADELA ,AD KV,0.013785035929795476,0.0036124611022221803,0.0016973774266561433,0.262551888750521,0.207953345197047,-0.0024974280249136695,otros,0,Estable 🟡
010841,CAFE KAIKU ,A0 LB,-0.012829993951404597,-0.0028184466146859563,-0.002316779939964504,0.34210703845289,0.2549029463754639,-0.0012177089664949239,otros,0,Estable 🟡
215754,NECTAR ,AQ J3,-0.01992733525305795,-0.018124642917413534,-0.015917432771533024,0.334584884046786,0.2507033370797989,-0.011081121845327849,otros,0,Estable 🟡
037609,ZUMO D.SIMON ,AQ J3,-0.028799011880124643,-0.026681963260122565,-0.026379893236266914,0.232835368469216,0.188861687800474,-0.02571518808479665,bebidas sin alcohol,0,Estable 🟡
031726,TOMATE ,AQ JA,-0.033057416661116654,-0.029718559981827024,-0.029116942752732248,0.41446591978106606,0.293019375005668,-0.02779581975120536,frutas y verduras,0,Estable 🟡
044166,GEL CHILLY ,A3 BS,-0.036960954377026,-0.03436487093427796,-0.03433725753338846,0.204699603616674,0.169917548741726,-0.0342727651897329,higiene personal,0,Estable 🟡
208128,PAN LECHE ,AQ JF,-0.02454060709913263,-0.011979906619304774,-0.01283654652617975,0.279416106734365,0.21839345719006,-0.014711345296760717,lácteos,0,Estable 🟡
008871,ALIOLI CHOVI ,AQ JA,-0.03199281546586865,-0.03166611547087832,-0.03048956080535644,0.558679706601467,0.3584313725490199,-0.027908992184943075,otros,0,Estable 🟡
220583,CHICLE ORBIT ,AQ I9,-0.032702549596033983,-0.02035439522222532,-0.022357549280863222,0.173351993833922,0.14774082691716,-0.026742445560262035,otros,0,Estable 🟡
209705,CALDO KNORR ,AQ JK,-0.038025555572274,-0.03816856604248629,-0.03814402131750526,1,1.0,-0.0380858056495112,otros,2,Candidato a Promoción 🔴
217986,GALL.FILIPINOS ,AQ JD,-0.028444144815041976,-0.02605000137694062,-0.026958412176935558,0.222254688571515,0.181839914912718,-0.028944955232234438,otros,0,Estable 🟡
062503,PATATA F.RAVICH ,AQ JL,-0.009991057430743256,-0.019869016699117267,-0.016586004188815184,0.559788742572858,0.3588875386095499,-0.009393285579707264,frutas y verduras,0,Estable 🟡
083634,BEBIDA ALPRO ,AQ JW,-0.03731582144210867,-0.0370636263976776,-0.03689420209662676,0.497841726618705,0.332372718539865,-0.036518802720835186,otros,0,Estable 🟡
037683,LECHE ,A3 BM,-0.036960954377026,-0.03682117561230591,-0.03660494262629245,0.37513835052048994,0.27280044249984,-0.03612705198866618,lácteos,0,Estable 🟡
218696,SUAVIZ.MICAL ,A3 A7,-0.033412283726199324,-0.03156277579186743,-0.031084452923591178,0.286590884227903,0.222752148908539,-0.03003315171048167,otros,0,Estable 🟡
047833,BECHAMEL RENY ,A0 KM,-0.03234768253095132,-0.02665811564188928,-0.02613702443570319,0.38121546961325997,0.276,-0.024992625623240488,otros,0,Estable 🟡
205828,ALCACHOFA ,AQ JR,-0.035541486116695324,-0.03459142330749413,-0.03372599223758763,0.635353535353534,0.38851142680667,-0.03182649950663311,otros,0,Estable 🟡
216590,DORITOS BITS ,AQ JL,-0.035896353181777994,-0.03721466131315505,-0.037079764775709165,0.4775,0.323181049069374,-0.03677996987561452,otros,0,Estable 🟡
600521,CEBOLLAS LUCIO ,AEAI,-0.03660608731194333,-0.03641974070537901,-0.036233817268127654,0.529720279720282,0.346285714285715,-0.035822356974756955,panadería y repostería,0,Estable 🟡
044857,CALDO ,AQ JK,-0.03057334720553798,-0.024837747450082163,-0.025250143984206448,0.280471079308289,0.219037418213147,-0.02615046667609554,otros,0,Estable 🟡
038571,NESCAFE 3 EN 1 ,AQ I4,-0.02773441068487664,-0.017095220730343568,-0.017500173269588748,0.297220602859985,0.229121093362765,-0.018385096607323282,otros,0,Estable 🟡
050235,BOMBON ,AQ I6,-0.035541486116695324,-0.030517455192641943,-0.030522307160488624,0.318979929161748,0.241838349552801,-0.03052936930456241,otros,0,Estable 🟡
600229,EAU DE PARFUM ,A3 BO,-0.036251220246860665,-0.025949046459753062,-0.023148919529891086,0.47717568488805395,0.323032452923307,-0.01701309848754917,otros,0,Estable 🟡
212687,ALMEJA KLOSKA ,A0 K4,-0.03660608731194333,-0.031332248815612376,-0.031059893157242037,0.37209302325581395,0.271186440677966,-0.030459724729954583,otros,0,Estable 🟡
088120,CAFE GOURMET ,AQ I4,-0.02631494242454597,-0.01515561444737004,-0.018209677630786146,0.14699795886324402,0.1281588670035029,-0.02489686433315473,otros,0,Estable 🟡
